Fabricante,Modelo,Valor en Euros
PRIMATIST,15,2600.00
PRIMATIST,19,9600.00
PRIMATIST,19 CABINADO,13900.00
PRIMATIST,23,22100.00
PRIMATIST,23 OPEN,17000.00
PRIMATIST,25,19000.00
PRIMATIST,25 CABINADO,20900.00
PRIMATIST,27,25200.00
PRIMATIST,27 CABINADO,31500.00
PRIMATIST,29 CABINADO,34600.00
PRIMATIST,27 CABINA-FLYING BRID,40900.00
PRIMATIST,30,31500.00
PRIMATIST,30 CABINADO,47300.00
PRIMATIST,30 GANCIA OFFSHORE,50300.00
PRIMATIST,32 CABINADO,56600.00
PRIMATIST,34,47300.00
PRIMATIST,34 CABINADO,81800.00
PRIMATIST,35 CABINADO,81800.00
PRIMATIST,37  S,56600.00
PRIMATIST,37 S CABINADO,75500.00
PRIMATIST,38,63000.00
PRIMATIST,39 CABINADO,88200.00
PRIMATIST,40 GANCIA OFFSHORE,88200.00
PRIMATIST,41,75500.00
PRIMATIST,41 CABINA-HIGH PERFORM,94300.00
PRIMATIST,38 CABINADO,94300.00
PRIMATIST,38 CABINA-FLYING BRID,94300.00
PRIMATIST,42,78700.00
PRIMATIST,41 CABIN CRUISER,107000.00
PRIMATIST,42 CABIN CRUISER,144700.00
PRIMATIST,46,125900.00
PRIMATIST,46 CABIN CRUISER,188600.00
PRIMATIST,50  B40,251500.00
PRIMATIST,50,314500.00
PRIMATIST,53,377300.00
PRIMATIST,58,440200.00
ABBATE TULLIO,RITMO MARE DINGHIE,4400.00
ABBATE TULLIO,SEA SUN DINGHIE,4400.00
ABBATE TULLIO,BIKINI DINGHIE,2600.00
ABBATE TULLIO,JUNIOR SPECIAL,9600.00
ABBATE TULLIO,17 SEA STAR JUNIOR DINGHIE,5700.00
ABBATE TULLIO,19 COMPACT,12600.00
ABBATE TULLIO,20 ELITE-DINGHIE,8200.00
ABBATE TULLIO,20 ELITE-INTRAB,12000.00
ABBATE TULLIO,21 SEA STAR-DINGHIE,15700.00
ABBATE TULLIO,21 SEA STAR-RUNABOAT,19000.00
ABBATE TULLIO,22 SEA STAR-DINGHIE,12000.00
ABBATE TULLIO,22 SEA STAR-INTRAB,17000.00
ABBATE TULLIO,24 SEA STAR SUPER-DINGHIE,15100.00
ABBATE TULLIO,24 SEA STAR SUPER-INTRA,20200.00
ABBATE TULLIO,25 ELITE-CABINADO,23900.00
ABBATE TULLIO,27 OFFSHORE,25200.00
ABBATE TULLIO,27 OFFSHORE-CABINADO,30900.00
ABBATE TULLIO,30 ELITE-CABINADO,39700.00
ABBATE TULLIO,32 FLASH,37800.00
ABBATE TULLIO,32 ELITE-CABINADO,55400.00
ABBATE TULLIO,33 ELITE-CABINADO,56600.00
ABBATE TULLIO,33 OFFSHORE-CABINADO,63000.00
ABBATE TULLIO,33 EXCEPTION CABINADO,79900.00
ABBATE TULLIO,36 OFFSHORE-CABINADO,69200.00
ABBATE TULLIO,40 SUPERIORITY-CABINADO,92500.00
ABBATE TULLIO,41 ELITE-CABINADO,88200.00
ABBATE TULLIO,41 SUPERIORITY-CABINADO,105100.00
ABBATE TULLIO,42 EXCEPTION DAY CRUISER,157300.00
ABBATE TULLIO,46 EXCEPTION DAY CRUISER,220200.00
ABBATE TULLIO,60 SUPERIORITY,188600.00
ABBATE TULLIO,70 EXCEPTION,251500.00
ACM,610 TORTUE PLEIN AIR-PROMENADE,12600.00
ACM,610 TORTUE PECHE,14500.00
ACM,660 CROISIERE-CABIN,32800.00
ACM,750 LUXE,31500.00
ACM,800 LUXE,37800.00
ACM,880 LUXE,56600.00
ACM,955,63000.00
ACM,980,69200.00
ACM,1055,78700.00
ACM,1060,88200.00
ACM,1100,100700.00
ACM,1155,107000.00
ACM,1300,176100.00
ACQUAVIVA,420 SPORT,2000.00
ACQUAVIVA,430 TRIMARANO,2000.00
ACQUAVIVA,430 STARK,2300.00
ACQUAVIVA,450 APERTO LUSSO,2000.00
ACQUAVIVA,450 REAL,2300.00
ACQUAVIVA,450 REAL SPECIAL,2300.00
ACQUAVIVA,450 SPORT,2000.00
ACQUAVIVA,460 FISHERMAN 15,3500.00
ACQUAVIVA,460 FLIGHT,3500.00
ACQUAVIVA,485 APERTO,3500.00
ACQUAVIVA,485 SPORT,3200.00
ACQUAVIVA,490 FISHERMAN 16,3500.00
ACQUAVIVA,490 RAY OPEN,4400.00
ACQUAVIVA,490 RAY SPORT,4400.00
ACQUAVIVA,490 RAY SPORT N.G.,4700.00
ACQUAVIVA,495 DAY 15,4700.00
ACQUAVIVA,495 DAY 15 LUSSO,5300.00
ACQUAVIVA,5.0 F,4700.00
ACQUAVIVA,530 PARADE LUSSO,5300.00
ACQUAVIVA,530 PARADE STD,5300.00
ACQUAVIVA,535 PENTA,5300.00
ACQUAVIVA,535 PERGIS OPEN,5300.00
ACQUAVIVA,535 PERGIS SPORT,5300.00
ACQUAVIVA,535 YOUNG,5300.00
ACQUAVIVA,540 FISHERMAN,5300.00
ACQUAVIVA,540 VIVA 18,5300.00
ACQUAVIVA,5.5 F,7000.00
ACQUAVIVA,580 FISHERMAN,5300.00
ACQUAVIVA,550 PARADE,7000.00
ACQUAVIVA,5.5 C,7900.00
ACQUAVIVA,19.3 CABINE,11100.00
ACQUAVIVA,580 FISHERMAN 19,6400.00
ACQUAVIVA,580 SPORT 19,6400.00
ACQUAVIVA,580 VIVA  19,7600.00
ACQUAVIVA,590 DIAMOND  18,12000.00
ACQUAVIVA,590 PILOTINA,7900.00
ACQUAVIVA,590 PILOTINA LUSSO,9600.00
ACQUAVIVA,590 PL,7900.00
ACQUAVIVA,600 BLUE RUSH,8200.00
ACQUAVIVA,600 BOUNTY,11100.00
ACQUAVIVA,600 BOUNTY TOP,12600.00
ACQUAVIVA,600 DIAMOND 18,9600.00
ACQUAVIVA,600 FRONTIER,12600.00
ACQUAVIVA,600 WINNER 18,10200.00
ACQUAVIVA,21 WALKAROUND,11700.00
ACQUAVIVA,21 FISHERMAN,9600.00
ACQUAVIVA,20 GRANDE PECHE,10500.00
ACQUAVIVA,645 WINNER 20,12600.00
ACQUAVIVA,212 ALIOTH,16600.00
ACQUAVIVA,650 VIVA 21,12600.00
ACQUAVIVA,660 WINNER 22,15700.00
ACQUAVIVA,234 MILENIUM,19600.00
ACQUAVIVA,700 BOOMERANG  23,25200.00
ACQUAVIVA,705 LEADER,26500.00
ACQUAVIVA,705 LEADER II,31500.00
ACQUAVIVA,750 ACQUAVIVA 24,32800.00
ACQUAVIVA,750 BOOMERANG 25,33400.00
ACQUAVIVA,253 SAGITTA,32200.00
ACQUAVIVA,790 FISHERMAN 26,34600.00
ACQUAVIVA,264 MILENIUM,37800.00
ACQUAVIVA,253 MILENIUM,23900.00
ACQUAVIVA,830 SEABORN,31500.00
ACQUAVIVA,830 SEABORN TOP,31500.00
ACQUAVIVA,830 SEABORN II,34600.00
ACQUAVIVA,830 SEABORN II TOP,37800.00
ACQUAVIVA,912 EXECUTIVE 30,50300.00
ACQUAVIVA,920 ACQUAVIVA 30,50300.00
ACQUAVIVA,295 MILENIUM,44800.00
ACQUAVIVA,980 ACQUAVIVA 37,53500.00
ACQUAVIVA,1060 BLACK PRINCE,63000.00
ACQUAVIVA,1060 BLACK PRINCE TOP,81800.00
ALBIN,28 TOURNAMENT EXPRES,123300.00
ALFA MARINE,37 ECO,113100.00
ALFA MARINE,35 ALFA,113100.00
ALFA MARINE,43 ALFA,125900.00
ALFA MARINE,47 ALFA,157300.00
ALFA MARINE,55 ALFA,283000.00
ALFA MARINE,65 ALFA,377300.00
ALFA MARINE,83 CRONOS,377300.00
ALFA MARINE,90 EXPRESSION,408600.00
ARCOA,425 DINGHIE,2600.00
ARCOA,135 LUXE-DINGHIE,3200.00
ARCOA,135 STD-DINGHIE,2300.00
ARCOA,475 MENHIR-PESCA PASEO,2600.00
ARCOA,485 DINGHIE,4400.00
ARCOA,530 RUNA BOAT,5700.00
ARCOA,535 OPEN-DINGHIE,5700.00
ARCOA,535 CAB-DINGHIE,8200.00
ARCOA,535 CC,8200.00
ARCOA,535 RUNA BOAT,5700.00
ARCOA,585 RUNA BOAT,8200.00
ARCOA,585 DINGHIE,7600.00
ARCOA,625,10200.00
ARCOA,625 DAY CRUISER,10200.00
ARCOA,630 CC-CABIN CRUISER,12600.00
ARCOA,630 DC-DAY CRUISER,10800.00
ARCOA,645 DAY CRUISER,11400.00
ARCOA,725,19000.00
ARCOA,725 FLASH-VED.HABIT,23300.00
ARCOA,725 STD-CABIN CRUISER,20200.00
ARCOA,725 PREST-CABIN CRUISER,21500.00
ARCOA,727 CABIN CRUISER,23300.00
ARCOA,760 CABIN CRUISER,26500.00
ARCOA,760 C-VED.HABIT,20900.00
ARCOA,760 STD-VED.HABIT,19000.00
ARCOA,765 VED.HABIT,36600.00
ARCOA,800 FLASH-VED.HABIT,36600.00
ARCOA,825,37800.00
ARCOA,825 VED.HABIT,37800.00
ARCOA,857 VED.HABIT,44200.00
ARCOA,880 FLASH-VED.HABIT,56600.00
ARCOA,880 FISHING,63000.00
ARCOA,975,63000.00
ARCOA,975 VED.HABIT,63000.00
ARCOA,970 VED.HABIT,44200.00
ARCOA,1017 VED.HABIT,75500.00
ARCOA,1075 VED.HABIT,81800.00
ARCOA,1077 VED.HABIT,94300.00
ARCOA,1127 VED.HABIT,125900.00
ARCOA,1080 FLASH VED.HABIT,94300.00
ARCOA,1080 FISHING,113100.00
ARGUS,402 S,2000.00
ARGUS,450,3800.00
ARGUS,505 CAB,6400.00
ARGUS,505 SPORT,5000.00
ARGUS,535 S,5000.00
ARGUS,580,7600.00
ARGUS,600 C,9600.00
ARIA YACHTS,QUATTRO 35 WALK,2800.00
ARIA YACHTS,CINQUE 10 HOBBY,4900.00
ARIA YACHTS,CINQUE 10 OPEN,5200.00
ARIA YACHTS,RAPITA 590,5200.00
ARIA YACHTS,TWIN 580,7600.00
ARIA YACHTS,BOXER 610,5500.00
ARIA YACHTS,ARIA SEI 18 FLIRT,10500.00
ARIA YACHTS,VICTTORIA 240,18400.00
ARYMAR,500 S,4000.00
ARYMAR,550 P,4300.00
ARYMAR,550 S,4900.00
ASTINOR,700,22100.00
ASTINOR,740,31500.00
ASTINOR,840,40300.00
ASTINOR,1000,75500.00
ASTINOR,1000 LX,78700.00
ASTONDOA,KUKI GL MEDITERRANEA,63000.00
ASTONDOA,43 SPORT,207500.00
ASTONDOA,45 GL,220200.00
ASTONDOA,48 GLX,220200.00
ASTONDOA,50 GL,283000.00
ASTONDOA,56 GLX,314500.00
ASTONDOA,58 GL,377300.00
ASTONDOA,66 GLX,471600.00
ASTONDOA,210,869.00
ASTONDOA,73 GLX,660200.00
ASTROMAR,LS 415,2300.00
ASTROMAR,LS 470,2600.00
ASTROMAR,LS 515,4400.00
ASTROMAR,LA 512,3100.00
ASTROMAR,LC 560,4700.00
ASTROMAR,LC 600 CABIN,11700.00
ASTROMAR,LS 615 CLOSED,8500.00
ASTROMAR,LS 615 OPEN,9200.00
ASTROMAR,LS 707,14800.00
ALUCRAFT,23AC,49100.00
AZIMUT,AZ 36,160600.00
AZIMUT,AZ 40,194200.00
AZIMUT,AZ 43,188300.00
AZIMUT,AZ 46,328800.00
AZIMUT,55,390500.00
AZIMUT,AZ 50,358200.00
AZIMUT,AZ 54,261500.00
AZIMUT,AZ 58,565800.00
AZIMUT,86 S (SPORT),2030.00
BAHA CRUISER,278 FISHEMAN,40200.00
BAHA CRUISER,285 WEEKENDER,49400.00
BAHA CRUISER,299 FISHEMAN,46300.00
BAHA CRUISER,313 WEEKENDER,74100.00
BAJA BOATS,SPLASH,8200.00
BAJA BOATS,BLAST,8200.00
BAJA BOATS,SPORT  164,5000.00
BAJA BOATS,170,7600.00
BAJA BOATS,180,8900.00
BAJA BOATS,ISLANDER 181,12300.00
BAJA BOATS,ISLANDER 188,11400.00
BAJA BOATS,HOT-SHOT,12000.00
BAJA BOATS,OUTLAW 20,14800.00
BAJA BOATS,208 ISLANDER,17800.00
BAJA BOATS,HAMMER,18400.00
BAJA BOATS,ISLANDER 212,19300.00
BAJA BOATS,22 CALIBER,19000.00
BAJA BOATS,BAJA FORCE 220,27100.00
BAJA BOATS,MONO,25200.00
BAJA BOATS,ISLANDER 232,23900.00
BAJA BOATS,PERFORMANCE 232,25800.00
BAJA BOATS,236,23900.00
BAJA BOATS,24 OUTLAW,30200.00
BAJA BOATS,OUTLAW,25200.00
BAJA BOATS,PERFORMANCE 240,23900.00
BAJA BOATS,BANDIT,27700.00
BAJA BOATS,BAJA FORCE  250,30900.00
BAJA BOATS,ISLANDER 252,29900.00
BAJA BOATS,PERFORMANCE 252,32500.00
BAJA BOATS,260,31500.00
BAJA BOATS,ISLANDER 272,36600.00
BAJA BOATS,SHOOTER,29000.00
BAJA BOATS,PERFORMANCE 272,37500.00
BAJA BOATS,280 SPORTH FISH,29900.00
BAJA BOATS,280 SPORT DF,49700.00
BAJA BOATS,280,32800.00
BAJA BOATS,OUTLAW 29,44500.00
BAJA BOATS,302 PERFORMANCE,57800.00
BAJA BOATS,320,37800.00
BAJA BOATS,322 PERFORMANCE,69200.00
BAJA BOATS,32 OUTLAW,67900.00
BAJA BOATS,38 ESPECIAL,105700.00
BAJA BOATS,420 PERFORMANCE,163500.00
BALT,450,2700.00
BALT,525 OPEN,4100.00
BALT,660 OPEN,11700.00
BARESA,18 UDRA,7600.00
BARESA,18  NERGA,8000.00
BARESA,20 MENDUIÑA,19700.00
BAVARIA,S29,119200.00
BAVARIA,S33 HT,186300.00
BAVARIA,VIDA 33 HT,170800.00
BAVARIA,S36 HT,223000.00
BAVARIA,R 40 COUPE,412800.00
BAVARIA,R 40 FLY,429100.00
BAVARIA,SR 41 HT,326500.00
BAYLINER,1400 CAPRI BOWRIDER,3800.00
BAYLINER,JAZZ JET,3500.00
BAYLINER,JAZZ 90,4400.00
BAYLINER,JAZZ 120,3800.00
BAYLINER,1500 CAPRI BOWRIDER,5700.00
BAYLINER,CAPRI  1600,6200.00
BAYLINER,CAPRI 1600 CF,13900.00
BAYLINER,CAPRI   1600 LS,7000.00
BAYLINER,1700 CAPRI BOWRIDER,7000.00
BAYLINER,1702 CAPRI CUDDY,7000.00
BAYLINER,1750 CAPRI LS,7400.00
BAYLINER,1750 CAPRI BOWRIDER,7300.00
BAYLINER,1770 CAPRI BOWRIDER,7000.00
BAYLINER,1703 TROPHY,6400.00
BAYLINER,1800 CAPRI BOWRIDER,8200.00
BAYLINER,1802 CAPRI CUDDY,8900.00
BAYLINER,1850 CAPRI BOWRIDER,8900.00
BAYLINER,1870 CAPRI BOWRIDER,8900.00
BAYLINER,1802 TROPHY,7700.00
BAYLINER,1850 CAPRI LS/SS,8900.00
BAYLINER,1850 CAPRI LS,7300.00
BAYLINER,1851 CAPRI SS,9600.00
BAYLINER,1802 CAPRI LS,11100.00
BAYLINER,1950 CAPRI CL,8600.00
BAYLINER,1952 CAPRI CL,10500.00
BAYLINER,1900 CAPRI BOWRIDER,9600.00
BAYLINER,1902 CAPRI CUDDY,10200.00
BAYLINER,1903 TROPHY C.CONSOLE,10800.00
BAYLINER,1950 BOWRIDER,10800.00
BAYLINER,1952 CAPRI BOWRIDER,10800.00
BAYLINER,1970 CAPRI BOWRIDER,10800.00
BAYLINER,1901 CAPRI SKI,9600.00
BAYLINER,602 CAPRI,25700.00
BAYLINER,2000 ARRIVA BOWRIDER,12000.00
BAYLINER,2001 ARRIVA-SKI,12000.00
BAYLINER,2050 CAPRI CL,8500.00
BAYLINER,2052 CAPRI CL,10500.00
BAYLINER,2050 ARRIVA-BOWRIDER,12600.00
BAYLINER,2000 CAPRI BOWRIDER,11400.00
BAYLINER,2002 CAPRI CUDDY,13300.00
BAYLINER,2050 CAPRI CUDDY,13300.00
BAYLINER,2052 CAPRI CUDDY,13300.00
BAYLINER,2070 CAPRI BOWRIDER,13300.00
BAYLINER,2072 CAPRI CUDDY,11700.00
BAYLINER,2002 TROPHY,9900.00
BAYLINER,2003 TROPHY,9900.00
BAYLINER,2050 CAPRI LS/SS,9900.00
BAYLINER,2052 CAPRI LS,11100.00
BAYLINER,2155 CIERA SUNBRIDGE,11400.00
BAYLINER,2150 CAPRI CUDDY,12600.00
BAYLINER,2102 TROPHY CUDDY,12600.00
BAYLINER,2103 TROPHY CUDDY,12600.00
BAYLINER,2159 TROPHY CUDDY,12600.00
BAYLINER,2159 RENDEZ VOUS,14200.00
BAYLINER,2250 CAPRI BOWRIDER,13900.00
BAYLINER,2252 CAPRI CUDDY,13900.00
BAYLINER,2255 CIERA SUNBRIDGE,14500.00
BAYLINER,2252 CIERA EXPRESS,15700.00
BAYLINER,2302 TROPHY CUDDY,15700.00
BAYLINER,2350 CAPRI LS/SS,14800.00
BAYLINER,2352 CAPRI LS,16900.00
BAYLINER,2352 TROPHY,13900.00
BAYLINER,2359 RENDEZ VOUS,15700.00
BAYLINER,2302 TROPHY,12600.00
BAYLINER,2355 CIERA SUN,17000.00
BAYLINER,2452 CIERA EXPRESS,20300.00
BAYLINER,2455 CIERA SUNBRIDGE,17000.00
BAYLINER,2459 TROPHY CUDDY,17000.00
BAYLINER,2556 CIERA SUNBRIDGE,17000.00
BAYLINER,2651 CIERA SUNBRIDGE,17000.00
BAYLINER,2450 ARRIVA,17300.00
BAYLINER,2452 ARRIVA,17300.00
BAYLINER,2502 TROPHY,17000.00
BAYLINER,2655 SB,23400.00
BAYLINER,2655 CIERA SUNBRIDGE,17300.00
BAYLINER,2665 CIERA SUNBRIDGE,17300.00
BAYLINER,2659 RENDEZ VOUS,17300.00
BAYLINER,2755 CIERA SUNBRIDGE,17300.00
BAYLINER,2509 TROPHY,17300.00
BAYLINER,2503 TROPHY,15700.00
BAYLINER,2859 CIERA EXPRESS,32800.00
BAYLINER,2655 CIERA SUNBR.,25200.00
BAYLINER,2655 CS,33400.00
BAYLINER,2855 CIERA SUNBRIDGE,20600.00
BAYLINER,2858 COMMAND BRIDGE,29000.00
BAYLINER,2955 MOTORYACHT AVANTI,30200.00
BAYLINER,2958 MOTORYACHT COMMAND,30200.00
BAYLINER,2855 CIERA SUNBR.,32800.00
BAYLINER,2858 CIERA CB,40200.00
BAYLINER,2802 TROPHY WA,36000.00
BAYLINER,3255 MOTORYACHT AVANTI,40900.00
BAYLINER,3255 AVANTI SB,46200.00
BAYLINER,3288 MOTORYACHT,50300.00
BAYLINER,3258 CB AVANTI,47300.00
BAYLINER,3388 MOTORYACHT,51600.00
BAYLINER,3486 CONVERTIBLE,56600.00
BAYLINER,3555 AVANTI SUNBRIDGE,59700.00
BAYLINER,3587 AFT CABIN,66100.00
BAYLINER,3258 AVANTI CB,59100.00
BAYLINER,3788 MOTORYACHT,69200.00
BAYLINER,3785 AVANTI SUNBRIDGE,75500.00
BAYLINER,3485 AVANTI SB,56600.00
BAYLINER,3488 AVANTI CB,62700.00
BAYLINER,3888 MOTORYACHT,96400.00
BAYLINER,3988 MOTORYACHT,97600.00
BAYLINER,3587 MOTORYACHT,100100.00
BAYLINER,4087 MOTORYACHT,78700.00
BAYLINER,4085 AVANTI SB,105700.00
BAYLINER,4387 AFT CABIN,110000.00
BAYLINER,4588 MOTORYACHT,176100.00
BAYLINER,4788 PILOTHOUSE,169800.00
BAYLINER,4788 MOTORYACHT,241500.00
BELLIURE,4301,226400.00
RIVER TRUCK,780 CABINADA,19000.00
BENETEAU,SUNDAY   400,5000.00
BENETEAU,CALIFORNIE 470,3800.00
BENETEAU,CALANQUE 500,3500.00
BENETEAU,CALIFORNIE 520,4400.00
BENETEAU,SUNDAY   550,5000.00
BENETEAU,ANTARES C5.40,5000.00
BENETEAU,ANTARES  5.60,7600.00
BENETEAU,CALIFORNIE 550,6400.00
BENETEAU,FLYER  5 D.C. CAB.,7600.00
BENETEAU,FLYER  5 OPEN,7600.00
BENETEAU,FLYER 5 D.C. G.P.,8200.00
BENETEAU,FLYER VIVA 5.80,7900.00
BENETEAU,CALIFORNIE 580,5300.00
BENETEAU,ANTARES  6.40,13300.00
BENETEAU,ANTARES  6.40 E,13900.00
BENETEAU,ANTARES  6.05,11400.00
BENETEAU,ANTARES 6,36000.00
BENETEAU,FLYER  6 D.C.,15700.00
BENETEAU,FLYER 6 D.C. G.P.,15100.00
BENETEAU,FLYER 6.60 D.C. CAB,12600.00
BENETEAU,FLYER 6.60 D.C. OPEN,12600.00
BENETEAU,SUNDAY   660,9600.00
BENETEAU,FLYER 6.6 SPACEDECK,25200.00
BENETEAU,ANTARES  6.80,17000.00
BENETEAU,ANTARES  7.30,26800.00
BENETEAU,FLYER  7 D.C.,19000.00
BENETEAU,BARRACUDA 7,49300.00
BENETEAU,ANTARES  8.00,23300.00
BENETEAU,FLYER VIVA 7.80,17800.00
BENETEAU,FLYER 8 GP,20600.00
BENETEAU,FLYER 8.8 SUNDECK,80800.00
BENETEAU,ANTARES 7 OB,63700.00
BENETEAU,ANTARES 8 OB,89200.00
BENETEAU,ANTARES  8.05,37800.00
BENETEAU,ANTARES 9,103600.00
BENETEAU,ANTARES 9 OB,115100.00
BENETEAU,ANTARES  8.60,40900.00
BENETEAU,FLYER  8 D.C.,37800.00
BENETEAU,FLYER 8 D.C. G.P.,37800.00
BENETEAU,"ANTARES  9,20",53500.00
BENETEAU,ANTARES 8.80,149800.00
BENETEAU,FLYER 9 SUNDECK,98600.00
BENETEAU,"ANTARES  9,05",44800.00
BENETEAU,ANTARES SERIE 9,43400.00
BENETEAU,FLYER 9 G.P.,42700.00
BENETEAU,"ANTARES 10,20",69200.00
BENETEAU,FLYER 10 D.C.,63000.00
BENETEAU,"ANTARES 11,20",88200.00
BENETEAU,FLYER 11 G.P.,58500.00
BENETEAU,FLYER F 1,85500.00
BENETEAU,ANTARES 12 IPS,200400.00
BENETEAU,FIRST 437,191400.00
BENETEAU,FLYER F 14 CYCLADE,185600.00
BERTRAM,28    BAHIA MAR,63000.00
BERTRAM,28    MOPPIE,56600.00
BERTRAM,28    FLYBRIDGE CRUISER,69200.00
BERTRAM,33    FLYBRIDGE CRUISER,138300.00
BERTRAM,33    SPORT FISH,132100.00
BERTRAM,37    CONVERTIBLE,213800.00
BERTRAM,43    CONVERTIBLE,283000.00
BERTRAM,50    CONVERTIBLE,440200.00
BERTRAM,54    CONVERTIBLE,597300.00
BIAM,620  DC,19000.00
BIAM,660,20200.00
BIAM,700,25200.00
BIAM,820,50300.00
BIAM,950  SKILSO,81800.00
BIRCHWOOD,22,25200.00
BIRCHWOOD,25,37800.00
BIRCHWOOD,27 COUNTESS,50300.00
BIRCHWOOD,27,50300.00
BIRCHWOOD,29 TS,56600.00
BIRCHWOOD,31 TS,81800.00
BIRCHWOOD,33,94300.00
BIRCHWOOD,CRUISADER 310 COM,82000.00
BIRCHWOOD,34 SD TURBO,94300.00
BIRCHWOOD,34 TS,100700.00
BIRCHWOOD,CHALLENGER 330 FLY,94300.00
BIRCHWOOD,CHALLENGER 330 COM,88200.00
BIRCHWOOD,37,125900.00
BIRCHWOOD,37 PRESIDENT,125900.00
BIRCHWOOD,37 TS CAB,131400.00
BIRCHWOOD,37 TS SPORT,119500.00
BIRCHWOOD,CRUISADER 400 COM,143100.00
BIRCHWOOD,CRUISADER 400 FLY,169800.00
BIRCHWOOD,39 TS,182300.00
BIRCHWOOD,41 TS,220200.00
BIRCHWOOD,42,226400.00
BIRCHWOOD,42 EMPRESS,232600.00
BIRCHWOOD,44 TS,251500.00
BIRCHWOOD,CHALLENGER  440 FLY,199600.00
BIRCHWOOD,48,264200.00
BIRCHWOOD,48 REGENT,264200.00
BIRCHWOOD,49,314500.00
BIRCHWOOD,49 TS,325000.00
BIRCHWOOD,54 TS,408600.00
BOSTON WHALER,9  TENDER,2600.00
BOSTON WHALER,11  SPORT,3200.00
BOSTON WHALER,11  SUPERSPORT,4100.00
BOSTON WHALER,13  SPORT,4400.00
BOSTON WHALER,13  SUPERSPORT LIM,5200.00
BOSTON WHALER,13 ANNIVERSARY,6200.00
BOSTON WHALER,13 DAUNTLESS,4600.00
BOSTON WHALER,15 DAUNTLESS,6200.00
BOSTON WHALER,15  SPORT,6400.00
BOSTON WHALER,15 RAGE,10200.00
BOSTON WHALER,17  SUPERSPORT,8200.00
BOSTON WHALER,17  SUPERSPORT  LIM,9600.00
BOSTON WHALER,17 STANDARD,7000.00
BOSTON WHALER,17 MONTAUK,7400.00
BOSTON WHALER,17 DAUNTLESS,8200.00
BOSTON WHALER,17 OUTRAGE/CT,9200.00
BOSTON WHALER,18 DAUNTLESS,9500.00
BOSTON WHALER,18 VENTURA,11700.00
BOSTON WHALER,18 RAGE,14800.00
BOSTON WHALER,20 OUTRAGE/CT,13900.00
BOSTON WHALER,20 DAUNTLESS,15100.00
BOSTON WHALER,20 VENTURA,14800.00
BOSTON WHALER,21 OUTRAGE,18400.00
BOSTON WHALER,23 OUTRAGE,19100.00
BOSTON WHALER,21 CONQUEST,17300.00
BOSTON WHALER,23 CONQUEST,22100.00
BOSTON WHALER,230 OUTRAGE,124800.00
BOSTON WHALER,24 OUTRAGE,23900.00
BOSTON WHALER,25  WALKAROUND,31500.00
BOSTON WHALER,27 OFFSHORE,60900.00
BOSTON WHALER,26 OUTRAGE,22200.00
BOTNIA MARIN,TARGA 25,34600.00
BOTNIA MARIN,TARGA 23,36500.00
BOTNIA MARIN,TARGA 25 MKII,47700.00
BOTNIA MARIN,TARGA 27,52800.00
BOTNIA MARIN,TARGA 29,55600.00
BOTNIA MARIN,TARGA 30,72500.00
BOTNIA MARIN,TARGA 31,77200.00
BOTNIA MARIN,TARGA 33,118600.00
CAHER,450,2300.00
CAHER,500 CP,5000.00
CAHER,500 S,3500.00
CAHER,500 F,4400.00
CAHER,550 F,5000.00
CAMPION,EXPLORER 165,7600.00
CAMPION,ALLANTE 170,5000.00
CAMPION,ALLANTE 180,7600.00
CAMPION,EXPLORER 185,9600.00
CAMPION,EXPLORER 188,9200.00
CAMPION,ALLANTE 200,9600.00
CAMPION,EXPLORER 215,13300.00
CAPELLI,CRISTAL SUN/FISH,3700.00
CAPELLI,CRISTAL SUN,3900.00
CAPELLI,CAP 15,4000.00
CAPELLI,CAP 16,4300.00
CAPELLI,CAP 17,4900.00
CAPELLI,ONIX 17,7100.00
CAPELLI,CAP 19,7700.00
CAPELLI,STARLET 21,9900.00
CAPELLI,CAP 23 WA,11600.00
CAPELLI,MIRAGE 24,13600.00
CAPELLI,ONIX 24,33400.00
CARIBBEAN,23 RUNABOUT,25800.00
CARIBBEAN,23 FISHER,29300.00
CARIBBEAN,26 FISHER,44200.00
CARIBBEAN,26 RUNABOUT,38400.00
CARIBBEAN,28 FISHER,63000.00
CARIBBEAN,32 FISHER,80200.00
CARIBBEAN,35 FISHER,97600.00
CARIBBEAN,45 FISHER,201300.00
CARVER,2157  MONTEGO,20200.00
CARVER,2357  MONTEGO,22700.00
CARVER,2587  ALLEGRA,35300.00
CARVER,2557  MONTEGO,30200.00
CARVER,250   EXPRESS CRUISER,23900.00
CARVER,2757  MONTEGO,40300.00
CARVER,2767  SANTEGO,45400.00
CARVER,280   SEDAN,31500.00
CARVER,2897  MARINER,50300.00
CARVER,2827  VOYAGER,51600.00
CARVER,280   EXPRESS CRUISER,37800.00
CARVER,3087  ALLEGRA,55400.00
CARVER,3067  SANTEGO,57800.00
CARVER,3157  MONTEGO,66100.00
CARVER,310   EXPRESS CRUISER,49100.00
CARVER,310   SANTEGO,50300.00
CARVER,3207  AFT CABINE,70600.00
CARVER,3227  COVERTIBLE,70600.00
CARVER,3297  MARINER,72400.00
CARVER,3257  MONTEGO,64200.00
CARVER,3467  SANTEGO,94300.00
CARVER,3607  AFT CABIN,96400.00
CARVER,3767  SANTEGO,110700.00
CARVER,3807  AFT CABIN,163500.00
CARVER,3867  SANTEGO,163500.00
